header.cases,astar_biglakes_3267_0.388983,astar_rivers_9999_0.357816,bwaves_37801_0.706046,bzip2_chicken_2820_0.251106,bzip2_chicken_3301_0.196239,bzip2_combined_7116_0.197169,bzip2_combined_12694_0.14641,bzip2_html_9573_0.165534,bzip2_html_12894_0.292959,bzip2_liberty_4623_0.329457,bzip2_program_1805_0.0897391,bzip2_program_16771_0.176121,bzip2_program_19673_0.104288,bzip2_source_8439_0.308769,cactusADM_128904_0.670681,calculix_3486_0.0949495,calculix_13476_0.16078,calculix_28512_0.138631,dealII_5820_0.110044,dealII_29521_0.100244,dealII_55586_0.124194,gamess_cytosine_43625_0.083133,gamess_cytosine_49357_0.0811089,gamess_cytosine_52071_0.0713518,gamess_cytosine_60738_0.0766336,gamess_gradient_32473_0.0898009,gamess_gradient_33957_0.0960057,gamess_gradient_39862_0.11873,gamess_triazolium_48031_0.0998406,gamess_triazolium_63874_0.0812589,gamess_triazolium_175608_0.0779786,gamess_triazolium_193880_0.109002,gcc_166_2274_0.148349,gcc_166_2766_0.161613,gcc_200_1562_0.115416,gcc_200_4784_0.195895,gcc_cpdecl_1410_0.113462,gcc_cpdecl_2233_0.212393,gcc_expr2_1803_0.132511,gcc_expr2_2551_0.190476,gcc_expr_906_0.126585,gcc_expr_1935_0.169612,gcc_expr_2549_0.130042,gcc_g23_3559_0.132538,gcc_g23_8992_0.177049,gcc_s04_6031_0.195783,gcc_s04_7945_0.123745,gcc_scilab_2089_0.107081,gcc_scilab_2811_0.193582,gcc_typeck_830_0.213933,gcc_typeck_2716_0.167439,GemsFDTD_30385_0.26818,GemsFDTD_59041_0.203022,gobmk_13x13_6366_0.127036,gobmk_13x13_6530_0.0938211,gobmk_13x13_8061_0.121121,gobmk_nngs_5856_0.131659,gobmk_nngs_18098_0.115927,gobmk_nngs_24124_0.116234,gobmk_score2_8112_0.0859495,gobmk_score2_11729_0.0907989,gobmk_score2_13713_0.140442,gobmk_trevorc_2978_0.106385,gobmk_trevorc_6458_0.0856965,gobmk_trevorc_7017_0.0679508,gobmk_trevorc_9654_0.0807027,gobmk_trevord_4165_0.107105,gobmk_trevord_7886_0.136275,gobmk_trevord_10532_0.0955869,gromacs_1290_0.0624047,gromacs_2830_0.0861876,gromacs_20417_0.0508166,gromacs_35112_0.129118,h264ref_foreman.baseline_369_0.0950515,h264ref_foreman.baseline_793_0.139477,h264ref_foreman.baseline_17931_0.0787722,h264ref_foreman.main_3807_0.0753887,h264ref_foreman.main_12369_0.068551,h264ref_foreman.main_13468_0.0702931,h264ref_foreman.main_16107_0.0930709,h264ref_sss_23954_0.0650214,h264ref_sss_62882_0.0607356,h264ref_sss_94143_0.125254,h264ref_sss_184465_0.0633887,hmmer_nph3_2887_0.236683,hmmer_nph3_9545_0.231614,hmmer_retro_12637_0.101057,hmmer_retro_67522_0.103126,hmmer_retro_77093_0.0915236,hmmer_retro_95209_0.0949077,lbm_7139_0.400131,leslie3d_68289_0.182714,leslie3d_80645_0.178993,libquantum_64624_0.24316,libquantum_72640_0.114092,mcf_9294_0.130425,mcf_10688_0.135073,mcf_12253_0.137576,milc_5116_0.0653177,milc_17368_0.149566,milc_31721_0.115315,namd_6460_0.0474617,namd_13387_0.0692055,namd_29146_0.0498399,namd_41738_0.0651491,namd_58329_0.0520122,namd_68104_0.0455261,omnetpp_20261_0.361193,perlbench_checkspam_20915_0.130776,perlbench_checkspam_31059_0.134132,perlbench_checkspam_32626_0.107572,perlbench_diffmail_18104_0.59204,perlbench_splitmail_25006_0.476437,povray_10202_0.10066,povray_13677_0.0880916,povray_34014_0.0598723,povray_37386_0.0604006,sjeng_983_0.128528,sjeng_82720_0.120833,sjeng_84999_0.143722,soplex_pds-50_2406_0.0668998,soplex_pds-50_5746_0.0724031,soplex_pds-50_6802_0.0838684,soplex_pds-50_16031_0.0783077,soplex_ref_14255_0.329014,sphinx3_41852_0.0724912,sphinx3_82338_0.0994892,sphinx3_142675_0.0883778,sphinx3_182227_0.0733317,tonto_23672_0.114033,tonto_50255_0.0743642,tonto_70839_0.0880291,tonto_111730_0.0729691,wrf_8021_0.0652165,wrf_35600_0.0871054,wrf_102864_0.11641,wrf_125157_0.0671993,xalancbmk_3933_0.0617017,xalancbmk_6580_0.0330346,xalancbmk_8082_0.0971231,xalancbmk_13669_0.0408806,xalancbmk_25293_0.051215,xalancbmk_36054_0.031181,zeusmp_16125_0.0639645,zeusmp_29834_0.0657873,zeusmp_42748_0.0669393,zeusmp_60362_0.0636606,zeusmp_78888_0.0862944
global.dwpu_pred_mpki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
global.IPC,1.8899427101809487,2.3556575895706544,1.6901591225976602,3.9503231068027134,1.7629635767354062,1.3990236214633995,1.750184513211531,1.5617819612693846,4.643115631646908,5.270831977192054,5.22077429833439,1.9283336857362439,3.0591013677392436,1.6218955618230972,4.255157303583545,2.370175138166397,2.3998450659405695,4.946413515780175,2.9636213865663144,1.335398461006151,4.1556816389680025,3.761424669756301,4.555529639648422,3.739630098191477,4.059473319819345,5.321646996528956,5.121984399973673,5.161915338914568,5.138823789980372,4.962040142906763,4.929368560242426,4.947919449870661,4.032151765315923,2.788025928088712,1.8199054340738348,2.222682095193705,2.107908261293805,2.8597233075267185,4.050077184353659,2.0447786067083054,4.140902281947839,2.09224828210707,2.6115171801887733,4.155064514647953,2.157523228430974,2.000642006148174,1.8435389694336508,1.6527425571417202,1.7164071201380404,1.87099907815857,2.0715444077470373,1.6099552392172236,1.2621570309831722,1.528253155708571,1.392485687335147,1.644851519649686,1.4561418555567343,2.050426965490395,1.5189388905031835,2.1223217225698643,1.8572874204430894,1.7242122029763702,1.437418502866895,1.5466872551352528,1.5494324662142427,1.4976280945389526,1.4638816018060792,1.547803766952128,1.908370733420196,1.7970575880524435,1.790546094258837,1.58031809911725,1.8079674594784774,4.030826146034412,3.6693975546400814,3.937753972749569,4.308863589162004,4.17651694757573,3.895752577624822,4.242999740964905,4.541880910974138,4.3665248200937015,4.733133595075647,4.6056476748965745,5.192629475658504,5.175432685602023,4.68180669011315,4.7172413012318835,4.672102425592662,4.752423022635789,2.1962410242388106,2.7894614986687993,3.180413609692249,4.2646585383692415,4.193932050744905,0.40898153067666787,1.8428352539210702,0.45883921010211304,0.879644229686169,0.6907654807082076,1.1395357211473487,3.1036269590861436,2.9321718615440866,3.0386888790705506,3.1024602656418625,2.8908928729911536,3.1495064957806833,0.9037000273188464,2.5434635917212303,1.8463407597785684,3.180779179883472,2.5264151906294234,3.64458781442998,2.9329012289736633,2.9374549559506464,2.712828460710319,3.2333223238724718,2.0162594192083803,2.1908936391353158,2.139206403586337,1.537565462826924,1.450513409272553,1.3671820510315764,1.1580644389870016,1.5750977407654143,3.466089169996423,3.5943215086093026,3.2330573649450907,3.5920375296118623,3.9597387601819736,3.8968875552871034,1.3028890204662429,2.297552372118841,3.132467665495698,3.778020536561979,2.3598310596353116,2.2759099062541,1.838412023657056,2.918061426937731,2.828412366725196,2.8773613964294538,2.9182113120055915,2.675983590874364,2.555482397773357,2.4546669047693563,3.219756943768072,2.574583004591381,2.7643664831587866
global.l2cache_acq_hit_rate,0.7540914463646919,0.7608869916265054,0.9955579362128307,0.9798131811105345,0.6583190244082567,0.7964130885094546,0.7073309937548348,0.8189966545461592,0.9265529890756641,0.9998630898211309,0.9993028971123399,0.74442370050113,0.9614246935521175,0.8107356028728,0.9435994023777735,0.8001573564122738,0.978448275862069,0.9979659462726382,0.9023917234164156,0.925112998219422,0.9956152835227926,0.9990672398410252,0.9934437086092716,0.9997919700436863,0.9935920098992399,0.9979119143709423,0.9965097795286475,0.995221336088599,0.9847057806964487,0.97730250644575,0.9759839893262174,0.9943462897526502,0.8886867833825965,0.49648216294544967,0.9455093241909511,0.820112368081391,0.9974371739832649,0.3934596379334983,0.9506853419219534,0.9068501531028228,0.9630253470618598,0.9754115565843474,0.36263208222614113,0.9895299112781726,0.9499400810817702,0.7918163807074179,0.7673257902939882,0.8553800506152369,0.7589578093113758,0.8715574622182443,0.9593381367156626,0.7508060686345572,0.6968074760405983,0.8807378149326993,0.8990555635457117,0.9005359484577228,0.8714342920406096,0.997920892494929,0.8420494852495891,0.9964989059080963,0.9860311284046692,0.660234316005114,0.8731725552401063,0.8784028367746464,0.8923175439899027,0.8382528098403967,0.8500265295294069,0.8668568613767907,0.9737878060489679,0.9984709842594348,0.997126671728085,0.9966457298826006,0.993844524816452,0.8754410476213029,0.9153307164606185,0.8568843190954372,0.9604915433403806,0.8713860582559293,0.9241640168755325,0.7885153191224908,0.8171029668411868,0.9520024457352492,0.9908424908424909,0.8586410312431724,0.9419569999290428,0.947858635097493,0.9828403586519633,0.9702063429443749,0.9784835538168528,0.9877500255562749,0.9123646916770818,0.934723595883925,0.9559506888257162,0.9999822389570716,0.99989577577239,0.5405981065542586,0.9033765056968565,0.7057594933545269,0.9262316858377038,0.3724299215199923,0.4723642643528074,0.9711668686292679,0.9956850438627772,0.9941755372564772,0.9728663870913989,0.9908862843479284,0.9758365597345132,0.5458683008835586,0.7128132070728233,0.7853961786101424,0.7351135666052793,0.9972871668495931,1.0,0.9972384071443574,0.9964365658532668,0.9973427667829546,0.9981905842951708,0.7145432122189546,0.7105238540692236,0.7304320601127113,0.7469712147149268,0.7340880770212648,0.7116676197544684,0.6809660931018867,0.9878836846275131,0.8992186485598845,0.8989514959725965,0.848925068667404,0.8733261947078499,0.9425129919832413,0.9372226331360947,0.9669454051924171,0.9786871009564814,0.9619615917508929,0.9403463883154518,0.9697663304575295,0.8505630949332686,0.8238415845574837,0.9924638203326728,0.9821678894416043,0.7677845277489669,0.8253475271488852,0.7434547070761284,0.8874960127591707,0.9381472571928101,0.9442708218300683,0.962704809188026,0.9702324031412095
global.l2cache_hit_rate,0.6475620205564286,0.6320952582811625,0.8656215225369495,0.934722598105548,0.6646741255913549,0.7481393496003143,0.6855808322824716,0.7941290999301891,0.8002654105996391,0.9992840483809731,0.9970906914859755,0.5300903960445488,0.8950466710315138,0.7818022887523617,0.7078739657616862,0.8353388220392653,0.956628881222277,0.965862188985321,0.6901823334414869,0.7694381445504729,0.9867593463437574,0.992468287526427,0.9828296703296703,0.9975793550559906,0.9883452503436768,0.9940974383804847,0.9830029662413484,0.9810504495166851,0.9641430017582183,0.9442660595092144,0.9702343255224826,0.9770114942528736,0.9108435957751027,0.36746445557901164,0.9643333825987107,0.701412766138218,0.9948722618899724,0.30898761037716477,0.9507573949161443,0.6543108652104873,0.9649223286427999,0.8437533492232744,0.2865051084762866,0.9785600458378843,0.8509539276591719,0.49631904092383855,0.6561793916780133,0.8451205590684839,0.8093208837336933,0.8398295447214711,0.8322790545929094,0.5204084718977081,0.5124372215391879,0.9119717287118169,0.8887327114632202,0.9295775761216682,0.9004538771335422,0.9976806450608636,0.8748158887303686,0.9946798944970627,0.9829477655029062,0.5597358508115147,0.8711960299683325,0.9083703651216228,0.8710389598750033,0.8658430051166854,0.8714529531910131,0.8823241916313995,0.9812800088812411,0.9849152004065299,0.9840724946181088,0.991997153197353,0.9601459341304496,0.7402048401282378,0.6975343775612421,0.6255687383716549,0.9722915767144118,0.7762217341842228,0.896484613852599,0.6601391393970626,0.8958577035344536,0.9608428622131692,0.999343432235808,0.9271061874193053,0.7725060062745629,0.8122096252631942,0.935628171563399,0.8620765000789036,0.8971800406850516,0.953891576921076,0.6470822464627303,0.645393410653448,0.7325540146210284,0.7229568209838908,0.7225593059040714,0.5884532714792652,0.6463929391367537,0.6743226259334162,0.5576879101368523,0.19038668133757383,0.40999578733307646,0.9537102473498233,0.9922457283085653,0.9904328928633878,0.9431877275091004,0.9828037784456849,0.9481020647371743,0.5429021700375254,0.7988631058954223,0.8523593823786638,0.6711571889744227,0.9967278655659698,0.7462845010615711,0.9970257649521014,0.9964736608175965,0.9961906472905355,0.9979637048079886,0.6841802925548284,0.6881724820841585,0.7049479578045741,0.553628739575111,0.5970728794495301,0.6295999679806664,0.6042014058065329,0.6190153292450604,0.6212909942738157,0.6393759691496809,0.6430092614458504,0.6725575660317914,0.9189777144447161,0.9313767191266128,0.9357436607947923,0.8246592916165699,0.9057340987676634,0.7564162135740709,0.90368014785823,0.6395273684363219,0.45536531630188726,0.7442242229504025,0.7279345080163283,0.7709161866943441,0.913572338076092,0.7739619287289182,0.903312546037929,0.8887106746681215,0.8627235757728434,0.8719149172679629,0.7061884888128864
global.l2cache_mpki_load,8.678747830313043,5.814900872235131,29.785055957011192,0.1809,16.419548358045166,14.715499264225036,7.79170038958502,8.802696478921408,1.9039493336177333,0.013200001320000132,0.04570000457000046,0.47044990591001884,0.9056998188600363,7.887995661602386,4.831749758412512,0.039,0.004400001760000704,1.2113001816950273,27.309259558240846,1.077600377160132,0.22525005631251407,0.025650001282500064,0.0300000060000012,0.005750000575000058,0.06740000674000067,0.0256,0.03609999639000036,0.04204999789750011,0.03365000168250008,0.14320000716000036,0.021149998942500053,0.007099998225000443,0.38659990335002414,18.652053730410746,0.7843,5.622950562295056,0.48705004870500485,15.142496971500606,0.3610000361000036,53.94555,0.1990500099525005,18.587751858775185,22.626345474730904,0.29935,2.3631996455200532,94.68241893648378,12.789805115922046,3.9006003900600392,6.427650642765064,4.345000869000174,19.43234902838255,25.370201268510062,27.77944444411111,0.45459993181001024,1.8286000914300047,0.4454500445450045,0.7785998053500487,0.0074499992550000746,1.0836500541825027,0.017750001775000177,0.06645000332250017,6.153551230710246,2.001149899942505,0.4525999773700011,2.1583496762475485,1.074999785000043,1.1486003445801034,1.0594000529700027,0.06744999325500067,0.296849970315003,0.3303500495525074,0.21140003171000477,0.7603,1.37355,2.6571,3.2300490309852905,0.5165998966800207,1.8392000919600047,1.4813000740650037,1.1870998219350266,0.9526,0.7612500761250076,0.011800001180000118,0.8073499192650081,2.3530507059152117,2.1806501090325057,0.4978999004200199,1.1361997727600455,0.8264002066000516,0.35449996455000354,35.718094642285806,20.520248973987552,15.191403038280608,25.560351278017563,25.684102568410257,132.3339264667853,29.00225290022529,218.14878455536464,45.93859540614046,93.33618733447493,32.842856568571314,0.24234990306003878,0.08499995750002125,0.0765999770200069,0.3058998929350375,0.16020008811004846,0.28780010073003526,42.88324142335171,1.701949829805017,4.3301006495150975,0.2648501059400424,0.05680000852000128,0.01195,0.04640000232000012,0.04800001440000432,0.05724998568750358,0.02444999633250055,0.7697000384850019,0.7636499236350076,0.8405000420250021,52.7328631832158,50.74305507430551,48.58565242928262,58.082847095857645,32.13801446210651,15.2775,15.093456792055557,16.6287,14.446401444640145,0.4804500240225012,0.33880006776001353,0.7304502191350657,8.706347823413044,1.981949900902505,8.072999192700081,0.8859503100826085,11.18260391391137,62.97570629757063,22.10944778905522,27.419252741925273,5.7055497147225145,3.2716491820877045,7.83239725866096,6.1955,6.1198,4.5774,3.91769862880548,6.1423506142350615
global.l3cache_miss,53772,3532,203267,77,48950,10079,6019,5648,7608,251,797,8609,3264,4268,56697,716,81,1440,72974,18143,893,478,576,71,1118,489,686,793,601,2535,421,86,7383,29301,11344,20577,3944,37823,6558,4149,3886,5185,55678,4969,15722,2964,9612,45087,14270,44938,6073,502455,523796,7445,11585,8510,11225,136,11594,341,978,110555,18855,7725,6682,13033,13827,9523,1323,2537,2997,2357,5577,2053,8329,19906,2017,18031,4733,20604,6735,4218,232,2922,267,669,948,422,4558,809,175871,307136,78180,1226,1197,698709,262567,1570098,378613,1866546,518645,2977,1084,1123,4095,1944,3131,418633,28078,55135,4985,979,1,869,873,1030,448,12421,12924,14164,43632,68008,103902,278486,637468,16029,3966,25032,15876,5289,3720,9188,158,8780,49112,15893,108207,26650,2222,1986,24306,45609,71900,59234,57052,39372,27265,96509
global.l3cache_total,173575,116298,595700,3618,328391,294310,155834,176054,38079,264,914,9409,18114,157760,96635,780,88,24226,546185,21552,4505,513,600,115,1348,512,722,841,673,2864,423,142,7732,373041,15686,112459,9741,302850,7220,1078910,3981,371755,452527,5987,47264,1893648,255796,78012,128553,86900,388647,507406,555589,9092,36572,8909,15572,149,21673,355,1329,123070,40023,9052,43167,21500,22972,21188,1349,5937,6607,4228,15206,27471,53142,64601,10332,36784,29630,23742,19052,15225,236,16147,47061,43613,9958,22724,16528,7090,714361,410406,303828,511207,513683,2646678,580045,4362977,918773,1866723,656857,4847,1700,1532,6118,3204,5756,857665,34039,86603,5297,1136,239,928,960,1145,489,15394,15273,16810,1054657,1014861,971709,1161657,642762,305550,301870,332574,288928,9609,6776,14609,174128,39639,161460,17719,223652,1259515,442189,548386,114111,65433,156648,123910,122396,91548,78354,122848
global.T_DCache,249.56834210676018,270.7503234612813,680.9317031069272,259.5394895036952,355.86530430731625,263.9403473145918,228.87441252866145,259.8140849249837,371.8593786491974,488.41338717664433,448.17443235167974,283.75982955847627,239.6910479546164,251.58823889567788,573.4787275122926,102.72944296736446,103.2507603912133,477.13938179219963,555.4963039182941,119.18595683803707,514.8682588333711,345.790567625341,379.5612659637179,314.8579303164737,333.6712812734244,492.34284072177496,468.93193370001615,470.1122071290693,385.091206675538,353.98627698109465,382.928915304826,357.3624983424474,200.66836285808523,285.44031065306314,186.4100308819753,201.11370164735212,422.6627512969434,293.6633811788778,228.00389374459442,418.94290426039845,209.5491712501281,425.0582308323362,284.7862508870996,269.9654311097575,189.2113205226815,414.78283796927195,205.1073785372342,167.64592895999428,187.49758630224594,182.07208773789992,416.65033564714474,175.58936222022498,169.8361069228542,210.76363512991946,192.97895536275507,261.73452669516155,204.1911660409748,357.6083633626876,208.113030931825,361.2501078935414,304.3130346666429,232.36479233842707,202.4060860871336,221.99460005105615,223.70636151941665,220.4478784716978,206.11399176258936,200.38485709204497,338.72022343202315,176.2826253750796,176.22139031448708,208.33462545428225,178.38764232545836,485.0010234267585,364.2365425762033,414.58763203039,478.1377715768455,500.9998156067675,433.30265246223263,457.3343129003933,557.6672826971143,481.8456289226407,533.7467290493737,558.3917337843798,566.9560817652454,571.4307303234568,521.2187077467031,525.5762932255475,520.4705462413277,529.9392469311232,466.34608053395004,355.4300421919978,394.23910195279024,595.9910416578264,584.0007884593044,179.9407066637869,281.25707102868273,352.73696676217935,150.27375502095379,244.6248187646518,185.83248867130337,232.86600095964107,233.85775044473695,231.5785169622601,227.2742262117779,231.39762778982157,242.15502663774788,225.81443553868328,316.83352243983245,272.4776336554737,369.74434254460846,414.44342888152806,384.7512399343318,387.97921042188904,375.20032229765445,369.7755631457463,385.9834282555792,247.88750078382088,206.39873383887468,202.45696852403628,352.54677563600836,341.7447624131324,347.4381376409232,496.320082509771,364.8453411619927,373.79485743282027,394.6312831913276,378.26464934663954,392.4321049162427,344.00792898128987,335.49642226681993,77.51092150306273,234.29046614798668,550.0519121912973,361.54243264451213,465.89986478163297,229.7530470745956,350.91355721455915,451.65602712396185,535.7309704396937,372.39720878694334,420.74717221746795,350.6139094902387,218.7253494015252,241.9768375176199,342.19012181789407,268.9634369435282,221.73699648787203
