header.cases,astar_biglakes_3267_0.388983,astar_rivers_9999_0.357816,bwaves_37801_0.706046,bzip2_chicken_2820_0.251106,bzip2_chicken_3301_0.196239,bzip2_combined_7116_0.197169,bzip2_combined_12694_0.14641,bzip2_html_9573_0.165534,bzip2_html_12894_0.292959,bzip2_liberty_4623_0.329457,bzip2_program_1805_0.0897391,bzip2_program_16771_0.176121,bzip2_program_19673_0.104288,bzip2_source_8439_0.308769,cactusADM_128904_0.670681,calculix_3486_0.0949495,calculix_13476_0.16078,calculix_28512_0.138631,dealII_5820_0.110044,dealII_29521_0.100244,dealII_55586_0.124194,gamess_cytosine_43625_0.083133,gamess_cytosine_49357_0.0811089,gamess_cytosine_52071_0.0713518,gamess_cytosine_60738_0.0766336,gamess_gradient_32473_0.0898009,gamess_gradient_33957_0.0960057,gamess_gradient_39862_0.11873,gamess_triazolium_48031_0.0998406,gamess_triazolium_63874_0.0812589,gamess_triazolium_175608_0.0779786,gamess_triazolium_193880_0.109002,gcc_166_2274_0.148349,gcc_166_2766_0.161613,gcc_200_1562_0.115416,gcc_200_4784_0.195895,gcc_cpdecl_1410_0.113462,gcc_cpdecl_2233_0.212393,gcc_expr2_1803_0.132511,gcc_expr2_2551_0.190476,gcc_expr_906_0.126585,gcc_expr_1935_0.169612,gcc_expr_2549_0.130042,gcc_g23_3559_0.132538,gcc_g23_8992_0.177049,gcc_s04_6031_0.195783,gcc_s04_7945_0.123745,gcc_scilab_2089_0.107081,gcc_scilab_2811_0.193582,gcc_typeck_830_0.213933,gcc_typeck_2716_0.167439,GemsFDTD_30385_0.26818,GemsFDTD_59041_0.203022,gobmk_13x13_6366_0.127036,gobmk_13x13_6530_0.0938211,gobmk_13x13_8061_0.121121,gobmk_nngs_5856_0.131659,gobmk_nngs_18098_0.115927,gobmk_nngs_24124_0.116234,gobmk_score2_8112_0.0859495,gobmk_score2_11729_0.0907989,gobmk_score2_13713_0.140442,gobmk_trevorc_2978_0.106385,gobmk_trevorc_6458_0.0856965,gobmk_trevorc_7017_0.0679508,gobmk_trevorc_9654_0.0807027,gobmk_trevord_4165_0.107105,gobmk_trevord_7886_0.136275,gobmk_trevord_10532_0.0955869,gromacs_1290_0.0624047,gromacs_2830_0.0861876,gromacs_20417_0.0508166,gromacs_35112_0.129118,h264ref_foreman.baseline_369_0.0950515,h264ref_foreman.baseline_793_0.139477,h264ref_foreman.baseline_17931_0.0787722,h264ref_foreman.main_3807_0.0753887,h264ref_foreman.main_12369_0.068551,h264ref_foreman.main_13468_0.0702931,h264ref_foreman.main_16107_0.0930709,h264ref_sss_23954_0.0650214,h264ref_sss_62882_0.0607356,h264ref_sss_94143_0.125254,h264ref_sss_184465_0.0633887,hmmer_nph3_2887_0.236683,hmmer_nph3_9545_0.231614,hmmer_retro_12637_0.101057,hmmer_retro_67522_0.103126,hmmer_retro_77093_0.0915236,hmmer_retro_95209_0.0949077,lbm_7139_0.400131,leslie3d_68289_0.182714,leslie3d_80645_0.178993,libquantum_64624_0.24316,libquantum_72640_0.114092,mcf_9294_0.130425,mcf_10688_0.135073,mcf_12253_0.137576,milc_5116_0.0653177,milc_17368_0.149566,milc_31721_0.115315,namd_6460_0.0474617,namd_13387_0.0692055,namd_29146_0.0498399,namd_41738_0.0651491,namd_58329_0.0520122,namd_68104_0.0455261,omnetpp_20261_0.361193,perlbench_checkspam_20915_0.130776,perlbench_checkspam_31059_0.134132,perlbench_checkspam_32626_0.107572,perlbench_diffmail_18104_0.59204,perlbench_splitmail_25006_0.476437,povray_10202_0.10066,povray_13677_0.0880916,povray_34014_0.0598723,povray_37386_0.0604006,sjeng_983_0.128528,sjeng_82720_0.120833,sjeng_84999_0.143722,soplex_pds-50_2406_0.0668998,soplex_pds-50_5746_0.0724031,soplex_pds-50_6802_0.0838684,soplex_pds-50_16031_0.0783077,soplex_ref_14255_0.329014,sphinx3_41852_0.0724912,sphinx3_82338_0.0994892,sphinx3_142675_0.0883778,sphinx3_182227_0.0733317,tonto_23672_0.114033,tonto_50255_0.0743642,tonto_70839_0.0880291,tonto_111730_0.0729691,wrf_8021_0.0652165,wrf_35600_0.0871054,wrf_102864_0.11641,wrf_125157_0.0671993,xalancbmk_3933_0.0617017,xalancbmk_6580_0.0330346,xalancbmk_8082_0.0971231,xalancbmk_13669_0.0408806,xalancbmk_25293_0.051215,xalancbmk_36054_0.031181,zeusmp_16125_0.0639645,zeusmp_29834_0.0657873,zeusmp_42748_0.0669393,zeusmp_60362_0.0636606,zeusmp_78888_0.0862944
global.dwpu_pred_mpki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
global.IPC,1.9021276437908565,2.3613067519444773,1.6859007968914692,3.9403571776167223,1.7523143477337095,1.3936491285723225,1.7433786248662502,1.556492408054908,4.639365938015767,5.272024008793735,5.21254137454716,1.9290575716507299,3.0638120008284546,1.6055823982025195,4.248802687282993,2.370149858650188,2.3996239307871394,4.949805014796206,2.921459456482728,1.3395047688395718,4.1682104680047045,3.763943672574491,4.5577479341432605,3.743069706438529,4.058669490959618,5.345802955801961,5.129106522555885,5.154845103348201,5.138750142600352,4.95812343943057,4.944888234405492,4.944463782791684,4.079648187494085,2.9043536562626886,1.8247875491095948,2.2263246467323,2.1038643041253517,3.03429312056064,4.065486875691006,2.048157313275586,4.099030333238919,2.101506433288785,2.7548309739358605,4.150573889446565,2.153721296014518,1.9816196847758303,1.8891487728793708,1.6558535603364262,1.7665445748704063,1.8604322212381568,2.078884408315745,1.6171067406827166,1.2586805062790853,1.5332829292200674,1.3897563555472232,1.6437769358534955,1.4642764161309367,2.0675334867994217,1.5178059114894562,2.09876047150774,1.8477836341232825,1.7238121185579722,1.441671932974362,1.5559467897316848,1.5446762111189511,1.4973329512140596,1.4696745081659546,1.5456197862855745,1.897847063527957,1.795473895774135,1.7912065876302454,1.5786387569607125,1.8075858443196184,4.040808323256568,3.6675206490632966,3.940172224936563,4.304292777936199,4.17603204352427,3.9004800320775477,4.260376195327946,4.542661490456097,4.366871698509522,4.725492484698272,4.6212704612536495,5.188015267294382,5.176306544999313,4.682404387039195,4.719235483928055,4.666937037885728,4.752450304216255,2.165540296917245,2.8085252784828345,3.147862671965779,4.360264790067495,4.312306229108213,0.4200516659451928,1.7824339396726472,0.39798384973658846,0.8485512643285291,0.7164718955438272,1.1755622450278709,3.1063399129728158,2.9314302205665514,3.03920946483147,3.0970900216904624,2.889563425735362,3.153095947166706,0.9739345924130604,2.548094394675909,1.851243234977691,3.1912663939409316,2.538955453258204,3.6424027401067334,2.928429640325987,2.932577959675868,2.70988205915808,3.2207102954840807,2.021715030282752,2.1859139283361304,2.1394874965701347,1.5498223050791875,1.4743689074469342,1.3268692915189115,1.0660804751222888,1.575915472936961,3.5321446370915472,3.655446087080807,3.3213630872065263,3.6607686187168165,3.9763121134775914,3.8828941940030615,1.302534230770959,2.2967798236211343,3.130575985168586,3.8043128346843713,2.3591995325951314,2.280015175781769,1.9313830873636866,2.927510896192832,2.8638453007503992,2.8753112524742055,2.9236058821199125,2.6579984931811063,2.5760603838948803,2.4317535524278875,3.2254678138582245,2.563233076356504,2.755704342149336
global.l2cache_acq_hit_rate,0.7798306028850609,0.8352791093242616,0.9955071603005812,0.9755660573327793,0.6611737289602104,0.808857632261176,0.7127282162570175,0.8298234279229249,0.93013887201911,0.9997906012161237,0.9990891131274177,0.8195871245475003,0.9578573953749192,0.8244162394770258,0.9448039316877198,0.8188854489164087,0.9922779922779923,0.9986951646051935,0.9045530048128114,0.9230399395583639,0.9961385287673554,0.9994802079168332,0.9954727030625832,0.999741361473205,0.99355250418097,0.9987668457676385,0.9962971934802921,0.9937771439683671,0.9868331053351573,0.9759838206791944,0.9907906854361268,0.9943899018232819,0.89541723438902,0.7769836003412646,0.9425107683757121,0.8406986819902403,0.9966921868237532,0.8165993323824389,0.9535824057772074,0.9056980910265917,0.9557839912280702,0.982251960533087,0.7390598363856271,0.9892868539820991,0.9466864658464149,0.719367528196933,0.8844854921699564,0.8606876686419281,0.9192191318121206,0.8830295228999709,0.9624421547273379,0.7502075498119549,0.6982874497590864,0.881176021382207,0.9088812547248352,0.8894142066420664,0.8715620257966616,0.9982777834059365,0.8533974926094556,0.9959670348939155,0.9859757272201888,0.6512711389853287,0.8835963354588748,0.8803831223016363,0.9272047053568104,0.8482301845819761,0.8470787226671558,0.8737891971761615,0.9747000144571346,0.9981439313076685,0.9974223188609105,0.996418837965584,0.9940445348532243,0.9229334843978663,0.9274783888173626,0.8605256062552537,0.9650474197426422,0.8737337192474675,0.9399945866039268,0.7866437821813075,0.8775836181835607,0.9529262575414057,0.9883333333333333,0.9126456812983336,0.9795147485322204,0.9841076251042276,0.9870319728944155,0.9849061129385965,0.9839127377501844,0.9905231041947196,0.911744395507149,0.9363706909023951,0.9672947429307316,0.9999684280524647,0.9998701973001038,0.6835253887728402,0.9074301148126352,0.6583194368305879,0.9202209396787696,0.3764928218479228,0.4669654836854754,0.9786490962770937,0.9958298582151793,0.9964145369015862,0.9741029207232267,0.9905512428448209,0.9756445495981351,0.5924433098462635,0.7202428637686048,0.7943432281032407,0.7400185701021356,0.9980555873270045,1.0,0.9978266457900026,0.9968179399925718,0.9975636982896999,0.9977944125116963,0.7112132969296355,0.713986697055677,0.7314913212894084,0.8001317485543896,0.7922081037236225,0.7997510167834264,0.6892307748006068,0.9874737600651691,0.9513055939871403,0.9561493904367204,0.9237329016057623,0.9371442421393579,0.952262676440298,0.9457729357092297,0.9713516267559502,0.9751512354075791,0.964870574348735,0.9436612212468267,0.9728864810381757,0.8471322724744802,0.9204685075146244,0.9963544853221282,0.9956726039366233,0.7822828894702528,0.8350120006857534,0.7496192691066431,0.8868221681436246,0.9334765177548683,0.9481696735986779,0.9632204687969386,0.9702862026013152
global.l2cache_hit_rate,0.647695641650152,0.6674927578416289,0.8607656357106541,0.9330442545593675,0.6404837571254035,0.7329225489545207,0.6657856574009995,0.7776196731247623,0.8000847119792704,0.9991374937956511,0.9967141327248865,0.5490749151407945,0.8855410536706845,0.7592131126866966,0.6832698670153806,0.8381576167335728,0.9644970414201184,0.9660951053823376,0.6819992862511596,0.7626687557682814,0.9857911524954087,0.9918262761602107,0.9819219523166891,0.9982377049180328,0.9887854808473929,0.9939151321056845,0.9829641852790109,0.981095219919621,0.9677151458527977,0.9416559246405553,0.9731526298806067,0.97748682739901,0.9105273484839741,0.4364103024372166,0.9638573662865768,0.6978880354985267,0.9933746353508882,0.4246066144327437,0.9490094698658036,0.6960890790473525,0.9660228803931412,0.8517949042378499,0.391272609397066,0.9766874394028409,0.8482227491834001,0.6122456316008024,0.6846056637235284,0.8405011208145959,0.8144437220765934,0.8355640051613277,0.8401977323328546,0.5202036776604306,0.5177248670408741,0.9113473139902327,0.8874431226196853,0.9286230404322829,0.8995288105998357,0.9975513968168158,0.8753308763354988,0.9950457889205825,0.9821953439979191,0.551550438541959,0.8696655535380982,0.9123025313809614,0.8700299720628977,0.8658352137586144,0.8647363585037252,0.8812588943623426,0.9799868075730145,0.9849521444513704,0.9843383041914667,0.9915496355983808,0.9583399415608678,0.7649932268790279,0.7119799885329829,0.6316811161146416,0.9728672976516619,0.7791909997561853,0.8952511073845681,0.6641122782848287,0.8982839745363963,0.9595547478878872,0.9993239253172032,0.9295451489640396,0.8082460867175998,0.8398215733982157,0.9370727302880097,0.8750639790039967,0.9014869998989244,0.9546108684301015,0.6307064635246045,0.6432118971091417,0.6985326257118323,0.7153909960187088,0.7295266637023233,0.5454016173393605,0.6476008420152367,0.5432602856692952,0.5604735707776647,0.19324937962946498,0.40807115335423105,0.9554769070709322,0.9922848801121865,0.9903847351442913,0.9430231916576242,0.9820764342901566,0.9465727286070748,0.5143269810654302,0.7943873706650985,0.8517232636365173,0.672002065315606,0.9961103816869118,0.7473684210526316,0.9971770208202789,0.996640138898474,0.9966333744809786,0.9977950423616627,0.6783021213125622,0.692875181451212,0.7009429805234864,0.5815471012035442,0.6119532471587912,0.6380076905555364,0.5729404510741556,0.6271178740199593,0.6710908644714781,0.6939740783551807,0.6927629862064575,0.7180134440580337,0.9246460522166343,0.9254995723104511,0.9346612382326668,0.8023583900230853,0.8991716273808572,0.7471002610835039,0.9036405600191608,0.638193902735329,0.5438363162596359,0.76737031113098,0.7753929139992548,0.7542603783426837,0.9125706663944072,0.7728203525824334,0.8568403740828864,0.868006096128817,0.85570158417055,0.8507488703869355,0.6893119679939569
global.l2cache_mpki_load,9.315349534232523,5.997350299867515,30.904545364318196,0.18375,20.068704013740803,18.304295423926146,9.610301922060385,11.080396675880998,2.005949498512625,0.01589999761500036,0.0517,0.47159990568001886,1.0203499489825025,9.928444539355503,5.6434505643450565,0.0383,0.003900001560000624,1.216550060827503,29.80636043222615,1.1057503870126355,0.24255006063751516,0.02855000428250064,0.03215000803750201,0.0043,0.06760000338000016,0.026600005320001063,0.036649996335000365,0.0421,0.031100007775001944,0.14710000735500037,0.020799998960000052,0.00705,0.3875999612400039,19.466054866513716,0.79495,6.413551282710257,0.6323999683800016,15.432997685050347,0.3718000743600149,54.13276623982987,0.19290002893500435,18.858349057082545,24.22454515509097,0.3233999838300008,2.441799633730055,94.92035,13.30245465585913,4.066398576760498,6.692950669295067,4.549500454950046,19.69844901507755,25.365798731710065,27.97965139898257,0.46289993056501044,1.9121500956075048,0.4544,0.782549960872502,0.007699998460000308,1.1044499447775027,0.016500007425003342,0.06845000684500069,6.311951893585568,2.052950102647505,0.4405,2.2354002235400223,1.0999497250125687,1.2218503054625764,1.0847001627050243,0.07129999287000072,0.2993501197400479,0.32510011378503983,0.22065003309750497,0.7749003099601239,1.4312499284375035,2.8382507095626774,3.5006501750325087,0.5204498959100208,1.9018497147225428,1.56785,1.1702995318801872,0.9554998566750215,0.7989997603000719,0.012249994487502481,0.8122000406100021,2.3379504675900935,2.1724998913750055,0.5122501024500205,1.1472498852750115,0.82845,0.35640003564000355,40.7684020384201,20.8079,19.449650972482548,25.356291125298107,25.48701401785771,187.90343758068752,34.61149134712716,406.80102965994854,45.57954544204546,92.9972639495896,33.20635332063533,0.23964990414003834,0.08389995385502538,0.07720003088001236,0.30979989157003796,0.16600009130005022,0.29120010192003565,54.03699189445122,1.6782001678200167,4.386100657915098,0.25410010164004065,0.0671000100650015,0.012,0.043699986890003935,0.046250013875004166,0.051,0.026650001332500065,0.7764496894201243,0.7722499227750077,0.848349830330034,60.7734151933538,59.3995,56.337741549338766,74.07556111133417,32.41895,15.94910079745504,15.55415699937065,17.129797430530385,14.86275148627515,0.4540000227000011,0.3614501445800578,0.7607001901750475,10.941397264650684,2.2061495587700883,8.567748714837693,0.8851004868052678,11.317150565857528,63.93279041008144,22.06359448410138,26.52430928350825,6.642600664260066,3.339700166985008,8.143047557085733,7.842951176442677,7.474301494860299,4.945150741772611,4.880398047840781,6.662999666850017
global.l3cache_miss,55087,4187,217758,74,48302,10260,5887,5899,8016,299,866,8629,3274,4177,55924,697,78,1389,68233,18778,1192,508,615,66,1159,501,705,798,567,2629,416,85,7493,28875,11375,21075,4302,36068,6688,4194,3770,5086,64040,5349,15621,3051,7944,45619,15298,44723,5969,501572,526217,7585,11259,8645,11205,140,11322,303,980,110561,18672,7365,6860,12812,14321,9372,1404,2492,2899,2354,5289,2009,7987,20637,1941,17992,5202,20320,6530,4221,235,2549,193,640,841,473,4425,703,242234,298344,79759,930,974,731464,323047,1741210,344704,1858548,521669,2923,1039,1136,4108,2007,3191,365074,27364,54251,4827,1198,2,813,844,925,511,12365,12886,14035,39006,58194,141500,346745,638033,17182,4035,24904,17943,4955,3832,9241,214,8878,48120,15912,107647,26477,2189,1929,24978,45489,72286,58391,56441,39066,27608,95494
global.l3cache_total,186307,119948,618092,3675,401374,366086,192206,221608,40119,318,1034,9432,20407,198569,112869,766,78,24331,596130,22115,4851,571,643,86,1352,532,733,842,622,2942,416,141,7752,389321,15899,128271,12648,308660,7436,1082654,3858,377167,484491,6468,48836,1898406,266047,81328,133859,90990,393969,507318,559593,9258,38243,9088,15651,154,22089,330,1369,126237,41059,8810,44708,21999,24437,21694,1426,5987,6502,4413,15498,28625,56765,70013,10410,38037,31360,23406,19110,15981,245,16244,46759,43451,10245,22945,16569,7128,815367,416155,388993,507127,509740,3758067,692230,8136020,911591,1859945,664128,4793,1678,1544,6196,3320,5824,1080740,33564,87722,5082,1342,240,874,925,1020,533,15529,15445,16967,1215468,1187990,1126754,1481512,648378,318982,311084,342594,297256,9080,7229,15214,218830,44123,171354,17702,226343,1278656,441272,530487,132852,66794,162861,156859,149486,98903,97610,133260
global.T_DCache,251.2655832274958,271.37172235848277,678.7858764693466,259.1155174811976,354.3392728332081,263.59495326329136,228.00475907592198,259.3430358814974,371.4094023686277,488.8748310975561,447.5336902186661,284.4534021286567,239.86978064332695,249.27990407613797,573.1323502169439,102.7433948960008,103.26403696574151,477.6757536016639,545.3323215341875,119.64884280812271,516.0417646456884,345.5250222307956,379.57185143287654,315.58880732324104,334.2899590744041,494.00539070877875,469.92957891321936,469.49471435070217,385.2100814081001,354.0521713606876,384.49258996172904,357.41160089870573,204.30343441068672,294.4372575227135,186.77042165365899,201.0551801353027,422.0219359400702,304.48180198145377,228.23145715819564,419.5434901758057,208.12358086424788,426.77487350770724,298.32064821159855,269.7687478819104,188.81377485474766,412.08134548806004,209.84609042886055,168.02328592929823,193.0156303879615,181.13353281509748,418.17724380479484,176.3954433815382,169.47123294999167,211.29030078330047,192.56776330724784,261.77256587251145,205.13039322262622,360.4112009017752,207.75392117548597,358.05081982867813,302.4927479566514,232.26178163448293,202.7671585098907,222.982400841456,223.5206510872668,219.98952046876093,206.64804490620975,200.1851040716191,337.1264009668391,176.30427692825893,176.20953112106108,207.93758061418686,178.14508900872585,486.5460897604912,363.908788738655,414.68598717079857,479.46776225243593,501.96822374174087,433.65379729283285,458.65520341903573,558.7305334492015,481.2509162239934,533.6144685063788,560.277889946287,567.0514770541821,571.2918140080683,521.3021787934331,525.4834509406026,520.0058654064692,529.8662950250157,459.95667966351834,357.7654979690852,391.17198993880083,608.30888104962,599.3283199870975,185.95927274844334,270.85546808263183,314.41934465674274,145.0380713517836,249.8366808517376,191.6101195699746,233.12211887088316,233.77296085428864,231.585908760464,226.84439125710375,231.17093409667936,242.5862711001313,244.3560947819368,316.63265011271494,273.51452897561717,370.7855579819827,416.2523600229217,385.0639545821518,387.55416604864615,375.05673249719644,369.66693517081404,385.46056384977965,248.52821003993392,206.3413006973502,202.60872707472748,354.3882197357211,347.07151736003044,337.12682287763806,458.0139768501656,364.8896168917967,380.5630252961615,400.68503090498285,387.2905190874556,398.89922433796363,345.2545074482294,333.19002911201085,77.53279218666832,234.2564606677702,550.119328140961,364.2998711099005,465.9697496191955,230.1135308533379,368.2790384610742,453.04644670526295,542.2787642216817,371.04952321584045,421.0540166911592,347.85699812916835,220.04854535000422,239.57245484111164,342.45964277938606,267.4956487213509,220.22113589300594
